#1
double table(35041,2)
# Time[s]	Q_flow[W]
     1151100	       48405
     1152000	       26403
     1152900	       30803
     1153800	       52805
     1154700	       48405
     1155600	       52805
     1156500	       66007
     1157400	       74807
     1158300	       66007
     1159200	       55006
     1160100	       52805
     1161000	       46205
     1161900	       39604
     1162800	       35204
     1163700	       39604
     1164600	       44004
     1165500	       39604
     1166400	       35204
     1167300	       44004
     1168200	       52805
     1169100	       48405
     1170000	       26403
     1170900	       35204
     1171800	       57206
     1172700	       57206
     1173600	       57206
     1174500	       57206
     1175400	       57206
     1176300	       52805
     1177200	       44004
     1178100	       44004
     1179000	       52805
     1179900	       48405
     1180800	       35204
     1181700	       30803
     1182600	       48405
     1183500	       57206
     1184400	       52805
     1185300	       48405
     1186200	       57206
     1187100	       57206
     1188000	       44004
     1188900	       44004
     1189800	       48405
     1190700	       52805
     1191600	       44004
     1192500	       48405
     1193400	       48405
     1194300	       30803
     1195200	       39604
     1196100	       52805
     1197000	       52805
     1197900	       52805
     1198800	       57206
     1199700	       57206
     1200600	       48405
     1201500	       48405
     1202400	       48405
     1203300	       35204
     1204200	       26403
     1205100	       35204
     1206000	       35204
     1206900	       30803
     1207800	       22002
     1208700	       13201
     1209600	       22002
     1210500	       35204
     1211400	       44004
     1212300	       30803
     1213200	       22002
     1214100	       30803
     1215000	       26403
     1215900	       26403
     1216800	       35204
     1217700	       35204
     1218600	       22002
     1219500	       13201
     1220400	       30803
     1221300	       39604
     1222200	       35204
     1223100	       35204
     1224000	       26403
     1224900	       26403
     1225800	       35204
     1226700	       30803
     1227600	       30803
     1228500	       35204
     1229400	       17602
     1230300	       13201
     1231200	       30803
     1232100	       39604
     1233000	       35204
     1233900	       35204
     1234800	       35204
     1235700	       30803
     1236600	       30803
     1237500	       30803
     1238400	       30803
     1239300	       35204
     1240200	       35204
     1241100	       17602
     1242000	       22002
     1242900	       39604
     1243800	       44004
     1244700	       39604
     1245600	       35204
     1246500	       39604
     1247400	       52805
     1248300	       57206
     1249200	       66007
     1250100	       66007
     1251000	       48405
     1251900	       48405
     1252800	       39604
     1253700	       35204
     1254600	       44004
     1255500	       39604
     1256400	       30803
     1257300	       39604
     1258200	       66007
     1259100	       66007
     1260000	       79208
     1260900	       92409
     1261800	       74807
     1262700	       70407
     1263600	       61606
     1264500	       52805
     1265400	       57206
     1266300	       61606
     1267200	       61606
     1268100	       57206
     1269000	       48405
     1269900	       57206
     1270800	       57206
     1271700	       48405
     1272600	       52805
     1273500	       48405
     1274400	       35204
     1275300	       26403
     1276200	       35204
     1277100	       39604
     1278000	       39604
     1278900	       44004
     1279800	       48405
     1280700	       26403
     1281600	       26403
     1282500	       57206
     1283400	       57206
     1284300	       57206
     1285200	       79208
     1286100	       74807
     1287000	       57206
     1287900	       57206
     1288800	       48405
     1289700	       48405
     1290600	       35204
     1291500	       26403
     1292400	       30803
     1293300	       35204
     1294200	       44004
     1295100	       30803
     1296000	       26403
     1296900	       44004
     1297800	       57206
     1298700	       52805
     1299600	       48405
     1300500	       44004
     1301400	       35204
     1302300	       30803
     1303200	       26403
     1304100	       22002
     1305000	       26403
     1305900	       30803
     1306800	       44004
     1307700	       44004
     1308600	       35204
     1309500	       39604
     1310400	       30803
     1311300	       30803
     1312200	       30803
     1313100	       30803
     1314000	       30803
     1314900	       26403
     1315800	       30803
     1316700	       30803
     1317600	       30803
     1318500	       30803
     1319400	       26403
     1320300	       26403
     1321200	       26403
     1322100	       30803
     1323000	       35204
     1323900	       30803
     1324800	       22002
     1325700	       30803
     1326600	       39604
     1327500	       30803
     1328400	       35204
     1329300	       30803
     1330200	       26403
     1331100	       35204
     1332000	       44004
     1332900	       44004
     1333800	       26403
     1334700	       22002
     1335600	       44004
     1336500	       57206
     1337400	       57206
     1338300	       83608
     1339200	       92409
     1340100	       70407
     1341000	       57206
     1341900	       52805
     1342800	       52805
     1343700	       44004
     1344600	       39604
     1345500	       39604
     1346400	       39604
     1347300	       44004
     1348200	       30803
     1349100	       35204
     1350000	       57206
     1350900	       74807
     1351800	       92409
     1352700	       92409
     1353600	       74807
     1354500	       66007
     1355400	       61606
     1356300	       52805
     1357200	       52805
     1358100	       52805
     1359000	       57206
     1359900	       57206
     1360800	       39604
     1361700	       35204
     1362600	       39604
     1363500	       35204
     1364400	       39604
     1365300	       48405
     1366200	       48405
     1367100	       30803
     1368000	       35204
     1368900	       57206
     1369800	       61606
     1370700	       57206
     1371600	       57206
     1372500	       57206
     1373400	       44004
     1374300	       48405
     1375200	       61606
     1376100	       48405
     1377000	       48405
     1377900	       52805
     1378800	       44004
     1379700	       44004
     1380600	       39604
     1381500	       35204
     1382400	       44004
     1383300	       57206
